Image,Contrast,Dissimilarity,Homogeneity,ASM,Energy,Correlation,Entropy,Gabor,Gabor_0,Gabor_45,Gabor_90,Gabor_135,HOG,LBP,Category
gg (188),0.5743921042899408,0.3330752280571992,0.856058086999462,0.20664686766171975,0.4545842800424579,0.8085292026591535,3.133110202805833,0.00028062694591524334,0.012051994633759182,0.000433024416356795,0.012051994633759168,0.00043302460113309063,0.3052405836850705,2.62716292849788,glioma_tumor
gg (189),0.6376664201183432,0.35865846893491127,0.8465254748987455,0.19903267461351865,0.44613078196143185,0.7870523059940792,3.205949999447901,0.00027899594503626537,0.011902569384037328,0.00042765561249310526,0.011902569384037321,0.0004276557972694007,0.30379683824374487,2.637078006197041,glioma_tumor
gg (19),0.679494884122288,0.2974143244575937,0.8849901539154118,0.4084285536125101,0.6390841522151133,0.7430992330883596,2.383143384152168,0.00020713590060152432,0.007786149308587248,0.00027975398113118204,0.007786149308587241,0.00027975398113118133,0.21870742943175464,2.2195193130161286,glioma_tumor
gg (190),0.6949889053254437,0.38104813856015785,0.8384495296330159,0.19477397088131268,0.4413320415303116,0.761940679090876,3.2390254580183426,0.00027399872488621384,0.011728309744296275,0.00042139451653463414,0.011728309744296261,0.00042139470131092986,0.3030448205164935,2.65221674894832,glioma_tumor
gg (191),0.7246941259861933,0.3887951491617357,0.836207696785558,0.20792583783174512,0.45598885713550624,0.7243256543356595,3.1550174893642975,0.00025177671758008714,0.01114640955245984,0.0004004870192807985,0.011146409552459829,0.0004004872040570944,0.30267408956683195,2.660497073445786,glioma_tumor
gg (192),0.6239367603550298,0.3418469551282052,0.8543680411230665,0.23968888299660493,0.4895803131219687,0.7133848046926466,2.900740605266516,0.00021193568320084205,0.010178072005136993,0.000365694945149417,0.010178072005136981,0.0003656951299257132,0.30008435581304843,2.6332917351590748,glioma_tumor
gg (193),0.5757173015285996,0.3124653291420118,0.8673573882971315,0.2518727929656252,0.5018692986880401,0.7286159784194254,2.815744287692018,0.00020570428563306163,0.009978122782032365,0.00035851083025890073,0.009978122782032358,0.0003585110150351967,0.3011769275492133,2.6233737583613723,glioma_tumor
gg (194),0.4687577046351085,0.28841531065088755,0.8730006943009738,0.2783310736833861,0.5275709181554515,0.8136364022995994,2.79675066824228,0.00020474571627383193,0.009401377880999796,0.0003377886534268813,0.009401377880999786,0.00033778865342688015,0.28231152562050293,2.4186250656387074,glioma_tumor
gg (195),0.4639268984220906,0.27050973865877703,0.8832223379685744,0.3279841364463514,0.5726989928805108,0.827548740963357,2.644344395701248,0.00020344453122006,0.008842655745346316,0.00031771393669587924,0.008842655745346307,0.00031771393669587816,0.27875117236854785,2.340315718096815,glioma_tumor
gg (196),0.29763775887573973,0.2095198471400395,0.9037755769199112,0.3996507943174393,0.6321794004216202,0.8595164895747994,2.294180655408048,0.00015290782566209968,0.007301045227532274,0.0002623243387547586,0.007301045227532268,0.0002623243387547579,0.2628607921209749,2.1757713505223446,glioma_tumor
gg (197),0.49346646942800787,0.317430966469428,0.858667257325835,0.24892062619305022,0.49891945862338366,0.7878792824214182,2.8868590357623494,0.00021310039431679092,0.010068059006698294,0.00036174230389868456,0.010068059006698285,0.0003617423038986835,0.306924553072747,2.62690444223918,glioma_tumor
gg (198),0.40526380670611445,0.24078525641025647,0.8954513437245449,0.41955454336374853,0.6477303014092737,0.8727576261727514,2.3860898518742824,0.000212866480112147,0.00845352926044976,0.0003037326478267776,0.008453529260449755,0.00030373283260307386,0.2921225133029649,2.407978750334662,glioma_tumor
gg (199),0.44383321005917153,0.26389145710059164,0.8852257393826528,0.39340585793556904,0.6272207409959982,0.8068191009524324,2.423369754104365,0.00016807570318046276,0.007559135050069721,0.0002715973353458645,0.007559135050069715,0.00027159752012216067,0.28910876984409284,2.40989089184258,glioma_tumor
gg (2),0.5521680843195267,0.33281712278106507,0.8547717062438988,0.23507586583592585,0.48484622906229335,0.8685237556050633,3.148749354612894,0.000360076318997327,0.013332004789314069,0.00047901488508025094,0.013332004789314057,0.0004790148850802497,0.30461391789941256,2.602416371858994,glioma_tumor
gg (20),0.5007319403353058,0.25606354783037477,0.8946873109316277,0.42798467364329645,0.6542053757370818,0.7309897465728252,2.2314583443404246,0.0001453774596745061,0.00650392298608129,0.00023368397859005135,0.006503922986081285,0.00023368397859005067,0.21417874209224763,2.1534153411131345,glioma_tumor
gg (200),0.5671690088757397,0.29630485700197245,0.8773485792430494,0.34989273676448884,0.5915173173834295,0.8393667260619444,2.676285384884758,0.00025513239786459894,0.009735938011332788,0.0003498092049641192,0.00973593801133278,0.00034980938974041537,0.2994560157882715,2.5209673368167844,glioma_tumor
gg (201),0.5785487549309665,0.31503482495069035,0.8673896468797541,0.32206942579350745,0.5675116085099119,0.8233936044095683,2.789139227759969,0.00024260749138336742,0.00968732133145843,0.00034806217977427907,0.009687321331458418,0.00034806284983017894,0.3032068166672146,2.577264186755609,glioma_tumor
gg (202),0.6107233111439843,0.3212062376725838,0.8666344690935983,0.2929099976606716,0.5412116015577194,0.8340170177039984,2.8938678681880816,0.0002861122387316259,0.010944693959355014,0.0003932397075740588,0.010944693959355002,0.0003932393557069688,0.30146760727841315,2.558308265838703,glioma_tumor
gg (203),0.5110869699211046,0.30491093441814593,0.8672602298898039,0.2821255825294076,0.5311549515248895,0.7830450749168876,2.786242148581775,0.00019873258844325332,0.009236607412554894,0.0003318685005125937,0.009236607412554885,0.00033186850051259266,0.3004380343008659,2.5728519461273716,glioma_tumor
gg (204),0.5470560589250494,0.3526912290433925,0.8425754908477264,0.23212246246146154,0.4817908908037402,0.8674222473474351,3.2001341809994677,0.0003495353163817634,0.013007671265621579,0.0004673615876389692,0.013007671265621565,0.00046736177241526506,0.31537087867966657,2.642861197005299,glioma_tumor
gg (205),0.5748312684911242,0.3577916974852071,0.8421846612325178,0.21034934554307008,0.45863857834145405,0.8597819395401327,3.2641408848707116,0.0003828989628357223,0.014221817055218178,0.0005109857456205614,0.014221817055218171,0.0005109853937534714,0.31935768623670985,2.6764306542920604,glioma_tumor
gg (206),0.547676282051282,0.2995870315581854,0.8737666756306897,0.29472156490510554,0.5428826437685271,0.859982287854535,2.8640427531327166,0.0003048756385015121,0.011385830871077135,0.00040908944696927264,0.011385830871077127,0.00040908944696927156,0.27460935672542053,2.383535491966146,glioma_tumor
gg (207),0.5759368836291914,0.30698348126232744,0.87153268508793,0.27619176655026334,0.5255395004662003,0.8266068619321051,2.8919879059667104,0.00026458122554151077,0.010625240636056518,0.00038176167070612724,0.010625240636056507,0.00038176167070612605,0.27342700646473633,2.418033225212529,glioma_tumor
gg (208),0.5978180473372781,0.32102132642998027,0.8650141354095737,0.2627417557109188,0.5125834134176785,0.8076215070141082,2.927825729459656,0.00025209118320300775,0.010423004784246716,0.000374495397940352,0.010423004784246705,0.00037449539794035056,0.2654933246333546,2.4300419883173503,glioma_tumor
gg (209),0.5297861193293886,0.30641333826429973,0.8676001214364315,0.2759636346937008,0.5253224102336591,0.760230651542985,2.7526127704377683,0.00020169910625295623,0.009371531054143956,0.0003367162659981112,0.009371531054143949,0.0003367162659981102,0.2584869739363454,2.41958631554814,glioma_tumor
gg (21),0.6175033900394478,0.2731370192307693,0.8941542959643323,0.43260792569659023,0.6577293711676484,0.7777035815765724,2.2898669014217647,0.00020441365005853103,0.007765642042453775,0.00027901716128409437,0.00776564204245377,0.00027901716128409356,0.21098128640555147,2.1322476032317903,glioma_tumor
gg (210),0.6101993959566075,0.3388575567061144,0.8557572432916967,0.2539543177173107,0.5039388035439528,0.7474084826040873,2.9091801670128623,0.00021716064620320774,0.009749878821121254,0.0003503101864161614,0.009749878821121247,0.00035031018641616045,0.2591686532464893,2.444968721513108,glioma_tumor
gg (211),0.7629900147928994,0.398214065581854,0.834457462341153,0.24069265210348262,0.4906043743215939,0.7157072829340602,3.0580698247491687,0.00023823312215439084,0.010076203613289378,0.00036203484475301587,0.010076203613289371,0.0003620350295293119,0.27045807281563305,2.49709726443477,glioma_tumor
gg (212),0.40429302268244577,0.25449950690335305,0.8870578645628681,0.29789766096215564,0.545800019203147,0.7425035823336931,2.517830407273783,0.00015275167150527775,0.008351944646077594,0.00030008274346892663,0.008351944646077589,0.000300082928245223,0.2656935126896228,2.4197649252943667,glioma_tumor
gg (213),0.3895463510848126,0.24910626232741617,0.8888998566510097,0.3001840810095809,0.5478905739375162,0.7326299260990189,2.4725943947907627,0.00014548568294781686,0.008149115178120184,0.0002927952346433115,0.008149115178120175,0.00029279523464331085,0.2619956489650821,2.3793201637967076,glioma_tumor
gg (214),0.5240230522682445,0.30298477564102566,0.8692612431402459,0.2546083668181149,0.5045873232832102,0.7566826086444386,2.8159800214999042,0.00019760044121095875,0.009524443678079315,0.0003422103701586817,0.009524443678079307,0.0003422103701586807,0.2809728440383975,2.4668505903942743,glioma_tumor
gg (215),0.5918161365877712,0.31565890039447736,0.8673786018420057,0.2457039997882071,0.4956853838759088,0.7826797504828261,2.9213448149896255,0.00024599161477045404,0.01068472966111244,0.00038389909331818146,0.010684729661112427,0.00038389909331818027,0.2837024378076205,2.4731546218889227,glioma_tumor
gg (216),0.5198086168639056,0.2925295857988166,0.8747089265365295,0.2631623751874639,0.5129935430270677,0.799084217240775,2.823169691580484,0.00022569512545911845,0.010142802518903487,0.00036442781560343306,0.010142802518903475,0.00036442781560343197,0.28311685004444415,2.441440588190943,glioma_tumor
gg (217),0.5851439225838264,0.3134014423076923,0.8683399153738031,0.2816169875924051,0.5306759723149382,0.8351655093053154,2.9013251282038115,0.0002885940582397808,0.01125491389717705,0.00040438545506127794,0.011254913897177043,0.000404385824613871,0.2867961397590325,2.473201504029372,glioma_tumor
gg (218),0.5747503698224853,0.3110361193293885,0.869385925298843,0.2893454775700738,0.5379084286103665,0.8695837078563785,2.9714254776964304,0.00032764775943562515,0.011794369086615235,0.0004237680086514953,0.011794369086615221,0.0004237681934277913,0.2963138501718074,2.5098200797786503,glioma_tumor
gg (219),0.438093256903353,0.26574056952662717,0.8838551141191292,0.32097715649363767,0.566548459086809,0.8891057632952805,2.7686047289420546,0.0002860874571136599,0.010851647765213324,0.00038989631774151375,0.010851647765213312,0.00038989650251781006,0.2862230947268047,2.408759174679753,glioma_tumor
gg (22),0.43141333826429984,0.23805011094674555,0.8996353440770752,0.3891765837611884,0.6238401908832008,0.8904667578141475,2.4305250902414746,0.00027121743140698617,0.009674142087752016,0.0003475889885764865,0.00967414208775201,0.0003475889885764859,0.20816254712189602,2.0468840565703013,glioma_tumor
gg (220),0.886541543392505,0.45385694033530577,0.8131778170309325,0.16868367254175443,0.4107111789831809,0.7110564479318439,3.4330727417982514,0.00033266017712641307,0.013427148427177309,0.00048243345065272406,0.013427148427177293,0.0004824332835619309,0.3094655273375123,2.700274513504398,glioma_tumor
gg (221),0.7744313979289943,0.41185897435897445,0.8277289193607883,0.17979623198352007,0.4240238577999121,0.6951614829743447,3.264306877224567,0.00027856687817883613,0.012187283132102378,0.00043788538342288285,0.012187283132102369,0.0004378853834228817,0.3148376879188214,2.708452062141922,glioma_tumor
gg (222),0.7372796474358971,0.38455374753451665,0.8403745703005241,0.18606816678441016,0.4313561947908134,0.722875434296912,3.2039281342162935,0.00029473686428924394,0.012590310852377563,0.0004523660470711973,0.012590310852377547,0.0004523660470711958,0.3133349412539192,2.6974151678683724,glioma_tumor
gg (223),0.6585151627218935,0.35452107988165676,0.8509751130543312,0.22325955366484412,0.47250349592870117,0.7438984804336445,3.028274422525655,0.00024861444599517187,0.011112996202570807,0.00039928648776208257,0.011112996202570799,0.0003992866725383786,0.3154563246066949,2.699377433686971,glioma_tumor
gg (224),0.3819418762327416,0.26892258382643,0.8766844628567728,0.28833268135993007,0.5369661826967599,0.9058187654069866,2.8684018326989404,0.00031492869745608964,0.012112668960651302,0.00043520451889216775,0.012112668960651293,0.00043520451889216666,0.3183955416900025,2.666479902224559,glioma_tumor
gg (225),0.35794193786982254,0.2603088017751479,0.8795588779150714,0.24064868979848442,0.4905595680429487,0.8657873437536431,2.855933823094785,0.00024667728062204735,0.011418411227900493,0.00041025995691185,0.011418411227900488,0.0004102601416881459,0.3146643977096829,2.6531773681920394,glioma_tumor
gg (226),0.5612634060650887,0.35582701553254437,0.8420923916644444,0.20326206094384844,0.450845939256248,0.8528232188672202,3.252982249744157,0.00037576006687079183,0.014575442398799241,0.0005236912209370614,0.014575442398799225,0.00052369122093706,0.3214604953675137,2.697988768615729,glioma_tumor
gg (227),0.5860029893984221,0.35375446868836297,0.8454764513844066,0.1949944229455136,0.4415817285005275,0.8262559567634215,3.2479148481218987,0.0003531289371187721,0.014320093828065381,0.0005145166243029886,0.014320093828065374,0.000514516624302987,0.3172777021234267,2.693113058343764,glioma_tumor
gg (228),0.752993250739645,0.39882658407297833,0.8334452631571686,0.18937469727940634,0.43517203182121705,0.8055854859147824,3.3873143747224668,0.00041532237033429614,0.015559996767091137,0.0005590659605231596,0.015559996767091126,0.0005590659605231583,0.3208590944274641,2.7167169251593806,glioma_tumor
gg (229),0.7000893737672583,0.3760324211045365,0.8418625852954081,0.20057881607434327,0.4478602640046818,0.770723514417339,3.209898370859977,0.0003401871626222742,0.014150863999292105,0.0005084362390830122,0.014150863999292095,0.0005084362567685161,0.31925906573427604,2.7146793091530537,glioma_tumor
gg (23),0.33941999506903353,0.20374907544378698,0.911254889545929,0.4220593504183365,0.6496609503566737,0.8959916328524107,2.2356113369316524,0.00022151266769141465,0.008519804814178583,0.00030611400074211174,0.008519804814178574,0.0003061140007421109,0.2029631069367837,1.9798532729898346,glioma_tumor
gg (230),0.63428408530572,0.3584119206114399,0.8468862079497469,0.21664649202929664,0.4654529965842917,0.7129797512472278,3.0089406564255374,0.0002254674422836018,0.010557908156016102,0.0003793424351374014,0.010557908156016092,0.0003793424351374002,0.29907378610246077,2.602852486932626,glioma_tumor
gg (231),0.7643229166666667,0.40593410996055235,0.8303824071496965,0.2033468508711216,0.45093996371038303,0.7117486076603992,3.1667055089579845,0.00026923941587490656,0.011569049771114288,0.00041567235404240364,0.01156904977111428,0.0004156725388186994,0.30552657010187834,2.6512039707482504,glioma_tumor
gg (232),0.715853057199211,0.36234898915187375,0.8510011615616059,0.22183698801814028,0.4709957409766465,0.7381889927610052,3.040839741674308,0.0002751946851617553,0.011689591493029592,0.00042000338151974994,0.011689591493029578,0.00042000356629604577,0.3065836855620252,2.634013237354666,glioma_tumor
